MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,VesselGroup,VesselTypeDetailed,Origin_country,Origin_port,Destination_country,Destination_port,Cargo_type,Total_weight_cargo,Flag
368199130,2023-12-31 23:59:00,48.42681,-123.3824,0.0,315.4,222.0,DAYBREAK,,WDM3647,37,15.0,22.0,6.0,2.1,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,China,Dalian,General Cargo,0.5,Panama
368199140,2023-12-31 23:47:05,47.1788,-122.89368,0.2,360.0,511.0,NAVASANA,IMO0000000,WDM3648,37,,10.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Dalian,Singapore,Jurong,General Cargo,0.44,Other
368199330,2023-12-31 23:59:12,33.34444,-78.64718,4.7,239.4,511.0,SOULMATES,IMO0000000,WDM3668,36,,15.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,China,Shanghai,General Cargo,0.54,China
368199640,2023-12-31 23:16:46,47.80683,-122.39301,0.0,198.4,511.0,ELEANOR,IMO0000000,WDM3699,37,,11.0,3.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Nagoya,Netherlands,Amsterdam,General Cargo,0.45,Liberia
368199740,2023-12-31 23:59:55,29.29859,-94.84437,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5.0,0.0,0.0,0.0,31.0,A,Tug Tow,Towing,Singapore,Singapore,Netherlands,Amsterdam,General Cargo,111.92,Malta
368199810,2023-12-31 23:59:08,36.96315,-76.40873,0.0,360.0,511.0,CAROLINE,,WMD3715,52,0.0,0.0,0.0,0.0,52.0,A,Other,Tug,USA,Los Angeles,Netherlands,Rotterdam,General Cargo,100.0,Marshall Islands
368200110,2023-12-31 23:57:22,33.97855,-118.44645,0.0,360.0,511.0,NELLIE,IMO0000000,WDM3748,36,,13.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,USA,Beaumont,General Cargo,0.65,Marshall Islands
368200240,2023-12-31 23:58:43,33.72378,-118.28077,0.3,360.0,511.0,PACIFIC MOON,IMO0000000,WDM3761,34,,16.0,6.0,,,B,Other,Diving operations,China,Ningbo-Zhoushan,Japan,Tokyo,General Cargo,100.0,Other
368200340,2023-12-31 23:39:48,24.71544,-81.09077,0.0,360.0,511.0,WINTERLUDE,IMO0000000,MDM3773,37,,18.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Oakland,Singapore,Jurong,General Cargo,0.53,Bahamas
368200390,2023-12-31 10:22:00,32.86218,-91.10519,5.7,58.5,56.0,BOWLING GREEN,IMO1243640,WDM3779,57,12.0,358.0,44.0,3.1,57.0,A,Passenger,Spare - for assignment to local vessel,China,Guangzhou,Netherlands,Rotterdam,General Cargo,232.76,Bahamas
368200630,2023-12-31 20:43:55,48.75202,-122.90185,0.1,360.0,311.0,VELELLA,IMO0000000,WDM3805,36,,12.0,0.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,China,Dalian,General Cargo,0.51,Other
368200740,2023-12-31 22:30:56,47.6215,-122.52179,0.0,0.0,330.0,KORU,IMO0000000,WDM3818,36,,7.0,2.0,,,B,Pleasure Craft/Sailing,Sailing,USA,New York,Japan,Kobe,General Cargo,0.51,Panama
368200880,2023-12-31 21:00:10,35.6898,-89.94685,0.6,343.8,358.0,GEORGE LEAVELL SR.,,WDM3834,56,15.0,31.0,8.0,0.0,56.0,A,Passenger,Spare - for assignment to local vessel,Netherlands,Rotterdam,USA,New York,General Cargo,220.69,Panama
368200980,2023-12-31 23:58:42,47.62982,-122.38872,0.0,360.0,511.0,NO SNOW,IMO0000000,WDM3845,37,,12.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Xiamen,Japan,Kobe,General Cargo,0.41,Liberia
368201010,2023-12-31 01:44:27,27.45997,-80.30701,0.0,360.0,511.0,COOL DADDIO,IMO0000000,WDM3847,37,,21.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Nagoya,USA,Long Beach,General Cargo,0.62,Panama
368201030,2023-12-31 23:59:26,29.57676,-90.60523,0.0,264.4,0.0,MISS GENEVIEVE,IMO9564962,WDM3851,57,12.0,207.0,18.0,2.7,57.0,A,Passenger,Spare - for assignment to local vessel,Singapore,Singapore,Japan,Tokyo,General Cargo,436.33,Other
368201060,2023-12-31 23:57:28,29.6471,-91.11903,0.0,164.4,511.0,JENNA D,IMO0000699,WDM3854,31,5.0,19.0,8.0,2.4,31.0,A,Tug Tow,Towing,Singapore,Singapore,China,Hong Kong,General Cargo,104.44,Marshall Islands
368201140,2023-12-31 23:57:21,24.56497,-81.73666,0.0,221.9,89.0,RODEO,IMO0000000,WDM3861,37,,16.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,China,Ningbo-Zhoushan,General Cargo,0.44,Marshall Islands
368201160,2023-12-31 23:59:03,35.0827,-90.14257,0.0,261.8,511.0,BETSY WEPFER,,WDM3863,32,15.0,18.0,18.0,0.0,32.0,A,Tug Tow,Towing: length exceeds 200m or breadth exceeds 25m,Netherlands,Rotterdam,USA,New Orleans,General Cargo,91.23,Singapore
368201170,2023-12-31 23:59:47,27.81045,-97.08971,0.0,330.5,511.0,BLUE RUSH,IMO0000000,WDM3864,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Singapore,Singapore,General Cargo,1.23,Liberia
368201210,2023-12-31 23:59:39,30.19981,-91.16748,7.1,5.6,6.0,GW DUNN,IMO9565581,WDM3867,52,0.0,18.0,8.0,0.0,52.0,A,Other,Tug,Netherlands,Rotterdam,USA,New Orleans,General Cargo,100.0,Liberia
368201230,2023-12-31 23:47:52,28.91109,-94.9281,2.8,39.9,511.0,DAT THINH,IMO8856364,WDM3869,30,15.0,24.0,8.0,2.2,30.0,A,Fishing,Fishing,USA,Miami,Japan,Osaka,General Cargo,59.72,Taiwan
368201570,2023-12-31 23:58:10,29.76502,-95.08827,0.1,245.1,314.0,LAURA M,,WDM3908,57,5.0,119.0,34.0,3.1,57.0,A,Passenger,Spare - for assignment to local vessel,USA,Oakland,Japan,Yokohama,General Cargo,198.13,Malta
368201590,2023-12-31 20:38:02,34.40591,-119.69034,0.0,75.3,511.0,BLUE HAVEN,IMO0000000,WDM3911,37,,11.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Tianjin,Japan,Osaka,General Cargo,0.65,Hong Kong
368201770,2023-12-31 23:59:14,28.07762,-80.60059,0.0,179.0,511.0,NO REGRETS,IMO0000000,WDM3930,36,,12.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,China,Shenzhen,Japan,Nagoya,General Cargo,0.52,Other
368202080,2023-12-31 23:59:16,33.7481,-118.86227,7.7,141.4,138.0,SULA,IMO0000000,WDM3963,37,,16.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Seattle,China,Qingdao,General Cargo,0.65,Liberia
368202270,2023-12-31 23:57:01,25.73916,-80.17991,0.0,339.2,216.0,SEAS THE DAY,IMO0000000,WDM3983,37,,30.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Tacoma,Singapore,Jurong,General Cargo,0.54,Hong Kong
368202320,2023-12-31 23:59:30,47.62912,-122.39286,0.0,127.7,511.0,CASEY GIRL,IMO0000000,WDM3988,37,,15.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Shanghai,Singapore,Singapore,General Cargo,0.51,Malta
368202360,2023-12-31 23:59:22,30.01522,-90.72954,3.4,285.0,511.0,G.I.JOE,,WDM3992,52,0.0,20.0,8.0,0.0,52.0,A,Other,Tug,China,Shanghai,Netherlands,Amsterdam,General Cargo,100.0,Hong Kong
368202380,2023-12-31 21:30:56,24.56329,-81.8003,0.1,360.0,511.0,FALCON,IMO0000000,WDM3994,37,,23.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Qingdao,Singapore,Singapore,General Cargo,0.58,Singapore
368202390,2023-12-31 18:37:53,29.76901,-85.07814,6.2,85.9,511.0,GENESIS,IMO0000000,WDM3996,36,,11.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,Japan,Nagoya,USA,Savannah,General Cargo,0.59,Other
368202440,2023-12-31 02:40:10,21.28805,-157.86224,6.0,202.2,511.0,IWA KAI,IMO0000000,WDM4000,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,China,Hong Kong,General Cargo,0.57,Marshall Islands
368202610,2023-12-31 23:59:17,47.5422,-122.64288,0.0,360.0,511.0,ESCAPADE,,WDM4020,37,5.0,0.0,0.0,0.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Miami,Netherlands,Rotterdam,General Cargo,0.53,Panama
368202670,2023-12-31 15:25:24,29.88818,-81.30564,0.1,360.0,511.0,ALAYA,IMO0000000,WDM4030,37,,13.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Osaka,China,Qingdao,General Cargo,0.43,Other
368203000,2023-12-31 23:58:46,18.28863,-65.63259,0.0,360.0,511.0,ENOC,IMO0000000,WDM9754,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Xiamen,Singapore,Singapore,General Cargo,0.27,Marshall Islands
368203080,2023-12-31 23:51:33,26.09394,-80.17434,0.0,339.7,511.0,RIP RAP,IMO0000000,WDM4074,37,,25.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Japan,Tokyo,General Cargo,1.3,Japan
368203180,2023-12-31 13:53:44,29.90865,-81.28713,9.6,254.5,511.0,HAPPY PLACE,IMO0000000,WDM4085,36,,15.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,Japan,Osaka,General Cargo,0.34,Other
368203320,2023-12-31 23:58:48,27.5117,-82.55751,0.0,197.0,267.0,KAINOA,IMO0000000,WDM4097,37,,19.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Osaka,Netherlands,Amsterdam,General Cargo,0.34,Singapore
368203490,2023-12-31 22:07:19,30.19794,-91.11978,0.3,359.8,511.0,MS LEAH,IMO0000160,WDM4116,69,0.0,13.0,6.0,1.7,69.0,A,Cargo,"Passenger, no additional information",USA,Charleston,Japan,Yokohama,General Cargo,18019.31,China
368203650,2023-12-31 23:58:01,38.929,-82.11321,5.4,26.4,23.0,JOHN PASENTINE II,,WDM4132,31,12.0,37.0,11.0,3.0,31.0,A,Tug Tow,Towing,Singapore,Singapore,USA,South Louisiana,General Cargo,70.03,Panama
368203670,2023-12-31 23:58:52,30.10763,-93.33128,4.4,141.5,144.0,ERIC BRUMFIELD,,WDM4134,31,12.0,23.0,11.0,2.7,31.0,A,Tug Tow,Towing,Netherlands,Amsterdam,Japan,Kobe,General Cargo,77.67,Japan
368203780,2023-12-31 23:58:55,47.33961,-122.58823,0.0,360.0,511.0,DREAM RACER 2,IMO0000000,WDM4150,37,,10.0,3.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,China,Ningbo-Zhoushan,General Cargo,0.6,Greece
368203810,2023-12-31 23:59:26,48.49618,-122.60868,0.0,360.0,511.0,YUKON,IMO0000000,WDM4152,37,,15.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,China,Tianjin,General Cargo,0.65,Bahamas
368203890,2023-12-31 12:07:24,26.34865,-80.07501,1.2,256.0,511.0,DEEP PROMOCEAN,IMO0000000,WDM4160,37,,20.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Shanghai,Netherlands,Rotterdam,General Cargo,0.54,China
368203960,2023-12-31 21:29:57,47.61685,-122.51153,0.7,0.0,8.0,DISTANT DRUM,IMO0000000,WDM4167,36,,13.0,3.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Long Beach,China,Shenzhen,General Cargo,0.49,Cyprus
368204000,2023-12-31 23:21:31,17.71474,-64.88805,0.0,106.6,511.0,JULIET,IMO0000000,WDC6447,60,,31.0,8.0,,,B,Passenger,"Passenger, all ships of this type",USA,Los Angeles,Netherlands,Rotterdam,General Cargo,205.66,Liberia
368204030,2023-12-31 23:59:53,28.15304,-80.60859,0.6,360.0,511.0,FRESH2SALTY,IMO0000000,WDM4175,36,,12.0,0.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Beaumont,Singapore,Jurong,General Cargo,0.4,Other
368204230,2023-12-31 23:58:46,29.37214,-89.22472,2.9,106.5,511.0,CAPTAIN LE,IMO0000000,WDM4199,30,,29.0,8.0,,,B,Fishing,Fishing,China,Shanghai,Singapore,Jurong,General Cargo,55.07,Norway
368204540,2023-12-31 23:59:59,34.71561,-76.66402,0.0,0.0,511.0,SHIPLET,IMO0000000,WDM4235,37,,13.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,South Louisiana,China,Tianjin,General Cargo,0.15,Greece
368204850,2023-12-31 23:59:59,27.97646,-82.82447,0.1,360.0,511.0,NAUTI-DOG,IMO0000000,,37,,10.0,3.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Shenzhen,Netherlands,Amsterdam,General Cargo,0.26,Malta
368204940,2023-12-31 21:49:47,27.69328,-80.39525,0.2,360.0,511.0,QUEEN OF VIRGINIA,IMO0000000,WDM4277,37,,13.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,Singapore,Singapore,General Cargo,0.41,Marshall Islands
368205050,2023-12-31 23:58:17,18.07368,-67.18911,0.0,360.0,511.0,SALT 7,IMO0000000,WDM4288,37,,20.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Osaka,Singapore,Jurong,General Cargo,0.44,Malta
368205110,2023-12-31 16:42:45,32.3503,-90.95658,0.0,291.6,286.0,DAVE B FATE,,WDM4296,57,12.0,309.0,18.0,3.1,57.0,A,Passenger,Spare - for assignment to local vessel,Singapore,Singapore,Netherlands,Amsterdam,General Cargo,221.71,Marshall Islands
368205160,2023-12-31 23:58:34,38.72312,-76.54254,0.0,330.6,511.0,EVERMOOR,IMO0000000,WDM4302,36,,12.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Jurong,China,Shanghai,General Cargo,0.65,Panama
368205350,2023-12-31 23:54:19,29.61445,-95.00229,0.0,115.3,67.0,WILLIAM O,,WDM4325,31,5.0,19.0,8.0,2.5,31.0,A,Tug Tow,Towing,USA,Oakland,Netherlands,Rotterdam,General Cargo,104.33,Japan
368205540,2023-12-31 23:55:49,32.77768,-79.9524,0.0,360.0,511.0,SCORPIO_2,IMO0000000,WDM4345,37,,26.0,8.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Oakland,Singapore,Singapore,General Cargo,0.58,Greece
368205610,2023-12-31 23:58:40,47.67993,-122.40845,0.0,360.0,511.0,MUTINEER,IMO0000000,WDM4354,37,,14.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,USA,Jacksonville,General Cargo,0.42,Liberia
368205740,2023-12-31 23:57:47,47.67778,-122.4076,0.0,217.5,21.0,ALSEPHINA,IMO0000000,WDM4366,37,,12.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,China,Qingdao,General Cargo,0.43,Other
368205810,2023-12-31 23:54:31,33.91753,-78.02708,0.0,129.0,511.0,COOL CHANGE,IMO0000000,WDM4375,37,,14.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Osaka,Singapore,Singapore,General Cargo,0.51,Panama
368205880,2023-12-31 23:59:30,28.74831,-95.74808,5.9,292.9,511.0,NICHOLAS VETO,,WDM4383,57,12.0,99.0,16.0,2.1,57.0,A,Passenger,Spare - for assignment to local vessel,USA,Long Beach,Singapore,Jurong,General Cargo,232.46,Other
368206000,2023-12-31 22:50:29,44.63047,-124.04946,0.0,349.1,511.0,MISS SARAH,IMO8942034,WDD9129,30,15.0,28.0,8.0,,30.0,A,Fishing,Fishing,USA,Corpus Christi,Singapore,Singapore,General Cargo,37.87,Spain
368206120,2023-12-31 23:57:39,43.65522,-70.2506,0.0,193.3,511.0,NEW LEDGE,IMO0000000,WDM4404,31,,14.0,5.0,,,B,Tug Tow,Towing,China,Shenzhen,Netherlands,Rotterdam,General Cargo,117.99,Greece
368206140,2023-12-31 23:57:04,47.65609,-122.20867,0.0,147.4,511.0,OHANA,IMO0000000,WDM4406,37,,17.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Los Angeles,China,Ningbo-Zhoushan,General Cargo,0.65,Panama
368206230,2023-12-31 23:59:26,26.09405,-80.17164,0.0,253.8,266.0,FREE SPIRIT,,WDM4417,37,15.0,0.0,0.0,0.0,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Yokohama,General Cargo,0.67,Singapore
368206310,2023-12-31 23:54:34,48.51183,-122.60827,0.0,360.0,511.0,SECRET ISLAND,IMO0000000,WDM4425,30,,18.0,6.0,,,B,Fishing,Fishing,USA,Miami,Singapore,Singapore,General Cargo,26.11,Norway
368206360,2023-12-31 23:59:57,47.79405,-122.49561,0.0,105.8,19.0,COMMANDER,,WDM4430,40,5.0,43.0,13.0,1.7,40.0,A,Other,"High speed craft (HSC), all ships of this type",Singapore,Singapore,Japan,Osaka,General Cargo,100.0,Marshall Islands
368206690,2023-12-31 23:59:48,33.91748,-78.02939,0.0,341.8,511.0,ANOTHER VIEW,IMO0000000,WDM4468,36,,13.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Los Angeles,Singapore,Singapore,General Cargo,0.37,Marshall Islands
368206850,2023-12-31 23:59:07,29.3447,-90.21339,0.0,243.7,511.0,ABBY KATE,,WDM4485,31,8.0,18.0,8.0,2.0,31.0,A,Tug Tow,Towing,Netherlands,Amsterdam,China,Qingdao,General Cargo,130.0,Liberia
368207090,2023-12-31 19:07:06,28.96275,-89.37734,0.5,65.8,511.0,CAPT. BOB MOORE,,WDM4514,50,15.0,18.0,6.0,0.0,50.0,A,Other,Pilot Vessel,Japan,Nagoya,Netherlands,Rotterdam,General Cargo,100.0,Hong Kong
368207320,2023-12-31 23:58:54,26.10252,-80.11355,0.0,360.0,511.0,NEWKEE,IMO0000000,,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,Singapore,Singapore,General Cargo,0.57,Singapore
368207340,2023-12-31 19:47:57,18.31185,-64.95883,0.1,304.6,511.0,PADRAIGIN,IMO0000000,WDM4537,36,,15.0,8.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,China,Tianjin,General Cargo,0.52,Singapore
368207380,2023-12-31 23:56:05,30.25583,-81.69415,0.0,360.0,207.0,ANNAVAL,IMO0000000,WDM4543,37,,20.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Oakland,China,Tianjin,General Cargo,0.44,Other
368207550,2023-12-31 23:55:15,26.09777,-80.167,0.0,252.2,38.0,ABBENTURES 3,IMO0000000,WDM4559,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,Singapore,Singapore,General Cargo,0.86,China
368207620,2023-12-31 23:59:50,29.78544,-95.09594,0.0,288.1,340.0,ELIZABETH GRAY,IMO1313295,WDM4565,57,12.0,209.0,18.0,2.8,57.0,A,Passenger,Spare - for assignment to local vessel,Netherlands,Rotterdam,China,Tianjin,General Cargo,154.56,Panama
368207840,2023-12-31 23:58:34,47.62897,-122.39059,0.0,360.0,511.0,AMPARO,IMO0000000,WDM4590,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Oakland,General Cargo,0.65,Bahamas
368207880,2023-12-31 20:05:45,25.7566,-80.14107,0.2,360.0,511.0,SEAGATOO,IMO0000000,WDM4594,37,,21.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Yokohama,USA,South Louisiana,General Cargo,0.41,Liberia
368207980,2023-12-31 23:58:36,47.68136,-122.40706,0.0,360.0,511.0,SPLIT CROW,IMO0000000,WDM4604,36,,19.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Seattle,China,Shanghai,General Cargo,0.54,Liberia
368208040,2023-12-31 21:39:03,18.34138,-64.97843,0.1,311.6,511.0,DOMINO,IMO0000000,WDM4609,36,,11.0,3.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,China,Ningbo-Zhoushan,General Cargo,0.58,Malta
368208080,2023-12-31 23:58:55,34.93679,-76.81069,0.0,0.0,78.0,SALVO,IMO1000000000,WDM4614,60,0.0,56.0,14.0,0.0,60.0,A,Passenger,"Passenger, all ships of this type",Japan,Nagoya,Netherlands,Amsterdam,General Cargo,160.46,Marshall Islands
368208120,2023-12-31 15:00:28,26.16892,-80.10776,0.0,360.0,511.0,VICTORIA,IMO0000000,WDM4617,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Tacoma,Japan,Yokohama,General Cargo,0.65,Japan
368208150,2023-12-31 23:58:40,30.30987,-87.43874,0.0,225.8,511.0,CLASSEA,IMO0000000,WDM4620,37,,11.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,0.6,Panama
368208250,2023-12-31 23:59:16,30.03166,-93.24744,4.0,308.5,303.0,TOM CORNWELL,,WDM4631,57,12.0,207.0,22.0,3.0,57.0,A,Passenger,Spare - for assignment to local vessel,Japan,Nagoya,USA,Savannah,General Cargo,240.0,Marshall Islands
368208480,2023-12-31 23:55:14,26.09396,-80.17184,0.0,360.0,511.0,FLIP A COIN,IMO0000000,WDM4655,37,,24.0,7.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Shenzhen,General Cargo,0.24,Marshall Islands
368208660,2023-12-31 21:04:18,29.82586,-84.58716,0.1,360.0,511.0,MERIDIAN,IMO0000000,WDM4674,37,,13.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Dalian,General Cargo,0.58,Panama
368208960,2023-12-31 23:48:18,45.60231,-122.656,0.0,109.3,511.0,BILLY,IMO0000000,WDM4704,37,,15.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Japan,Yokohama,General Cargo,1.3,Marshall Islands
368209120,2023-12-31 23:59:24,48.50393,-122.60392,0.1,306.5,511.0,JOYFUL 1,IMO0000000,WDM4721,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Japan,Yokohama,General Cargo,0.71,Panama
368209160,2023-12-31 23:56:58,29.5477,-95.02638,0.0,360.0,511.0,BEAR DEN,IMO0000000,WDM4726,37,,14.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Japan,Tokyo,Singapore,Singapore,General Cargo,1.02,Hong Kong
368209370,2023-12-31 22:18:48,31.15254,-81.49986,0.0,360.0,511.0,SHORE 'NUFF,IMO0000000,WDM4747,36,,13.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,Japan,Tokyo,USA,Corpus Christi,General Cargo,0.26,Bahamas
368209480,2023-12-31 23:58:32,48.51482,-122.60834,0.0,360.0,511.0,TACOCAT,IMO0000000,WDM4757,37,,12.0,5.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Xiamen,Japan,Kobe,General Cargo,0.44,Hong Kong
368209790,2023-12-31 23:55:47,47.67892,-122.40985,0.0,360.0,511.0,OVER EASY,IMO0000000,,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Tianjin,General Cargo,0.29,Other
368209800,2023-12-31 16:55:15,32.02479,-81.0468,0.0,0.0,511.0,ELEMENT,IMO0000000,WDN8793,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Guangzhou,USA,Long Beach,General Cargo,0.57,Other
368209810,2023-12-31 23:57:58,29.77636,-93.348,0.0,68.5,245.0,EMILY,IMO99157803,WDM4790,31,5.0,31.0,12.0,0.0,31.0,A,Tug Tow,Towing,Singapore,Jurong,China,Guangzhou,General Cargo,105.87,Greece
368209820,2023-12-31 13:41:19,29.89893,-81.30832,0.7,0.0,511.0,LIBERTY,IMO0000000,FOXTROT,37,,0.0,0.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Qingdao,General Cargo,0.63,Panama
368209860,2023-12-31 23:57:31,29.77649,-93.34755,0.0,31.8,247.0,JACK,IMO9915715,WDM4796,52,5.0,30.0,12.0,5.7,52.0,A,Other,Tug,Netherlands,Rotterdam,China,Shanghai,General Cargo,100.0,Liberia
368209870,2023-12-31 23:56:54,29.77628,-93.348,0.0,250.4,243.0,MATTHEW,IMO9915727,WDM4798,31,5.0,30.0,13.0,5.7,31.0,A,Tug Tow,Towing,USA,Long Beach,Singapore,Singapore,General Cargo,113.09,Other
368209880,2023-12-31 23:59:02,29.77638,-93.34751,0.0,48.0,245.0,MORGAN,IMO9915739,WDM4799,52,0.0,30.0,12.0,6.0,52.0,A,Other,Tug,Japan,Nagoya,China,Shenzhen,General Cargo,100.0,Marshall Islands
368209950,2023-12-31 23:57:27,48.49293,-122.67957,0.0,187.6,511.0,WILD BILL,IMO0000000,WDM4808,37,,54.0,14.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,USA,South Louisiana,General Cargo,0.65,Marshall Islands
368210220,2023-12-31 23:59:43,30.56733,-88.08955,0.0,360.0,511.0,REEL TIME,IMO0000000,WDM4836,37,,18.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Ningbo-Zhoushan,Japan,Kobe,General Cargo,0.51,Bahamas
368210340,2023-12-31 23:59:06,28.42174,-96.4538,7.0,63.2,62.0,OTTO,IMO1307459,WDM4850,57,0.0,82.0,12.0,2.8,57.0,A,Passenger,Spare - for assignment to local vessel,Singapore,Jurong,USA,New York,General Cargo,221.04,Liberia
368210490,2023-12-31 23:54:57,47.99586,-122.22315,0.0,263.1,511.0,DESTINY,IMO0000000,WDM4867,37,,12.0,4.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,1.3,Liberia
368210860,2023-12-31 16:03:14,18.40129,-64.51045,6.0,32.8,511.0,PENNY LANE,IMO0000000,WDM4908,36,,10.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,Netherlands,Rotterdam,Japan,Nagoya,General Cargo,0.82,Malta
368210940,2023-12-31 23:59:12,40.69906,-74.04133,0.0,328.4,511.0,ANNIE MOORE,,WDM4917,60,15.0,23.0,7.0,0.0,60.0,A,Passenger,"Passenger, all ships of this type",Netherlands,Amsterdam,Singapore,Singapore,General Cargo,184.01,Singapore
368210950,2023-12-31 23:58:52,29.99339,-93.90987,0.0,305.4,44.0,CHRIS MILLER,IMO1307034,WDM4918,57,0.0,116.0,34.0,0.0,52.0,A,Passenger,Spare - for assignment to local vessel,Netherlands,Rotterdam,Singapore,Singapore,General Cargo,607.7,Singapore
368211000,2023-12-31 23:46:11,41.63884,-70.92139,0.0,360.0,511.0,SANTA BARBARA,IMO7832220,WUU9211,30,,25.0,7.0,,,B,Fishing,Fishing,China,Xiamen,Japan,Nagoya,General Cargo,60.69,Norway
368211260,2023-12-31 23:59:02,25.31151,-80.28029,0.0,197.0,511.0,OVERRIDE,IMO0000000,WDM4958,37,,30.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Qingdao,Netherlands,Rotterdam,General Cargo,0.52,Other
